uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,municipio_normalizado,ano_populacao,codigo_ibge,populacao,meses_historico,maximo_12m_ate_data_consulta,soma_violencia_grave_proximos_6m,meses_com_violencia_grave_proximos_6m,taxa_violencia_grave_proximos_6m_100k,data_fim_horizonte,alerta_taxa_violencia_grave_proximos_6m
RS,CHARQUEADAS,2021-09-01,2021,9,3,0,0,3,0,0,CHARQUEADAS,2020,4305355,41258,81,3.0,7.0,5,16.966406515100104,2022-03-01,0
RS,CHARQUEADAS,2021-10-01,2021,10,0,0,0,0,0,0,CHARQUEADAS,2020,4305355,41258,82,3.0,7.0,5,16.966406515100104,2022-04-01,0
RS,CHARQUEADAS,2021-11-01,2021,11,1,0,0,1,0,0,CHARQUEADAS,2020,4305355,41258,83,3.0,6.0,4,14.542634155800087,2022-05-01,0
RS,CHARQUEADAS,2021-12-01,2021,12,2,0,0,2,0,0,CHARQUEADAS,2020,4305355,41258,84,3.0,4.0,3,9.695089437200059,2022-06-01,0
RS,CHARQUEADAS,2022-01-01,2022,1,1,0,0,0,0,1,CHARQUEADAS,2021,4305355,41705,85,3.0,3.0,2,7.1933820884786,2022-07-01,0
RS,CHARQUEADAS,2022-02-01,2022,2,2,0,0,1,0,1,CHARQUEADAS,2021,4305355,41705,86,3.0,1.0,1,2.3977940294928666,2022-08-01,0
RS,CHARQUEADAS,2022-03-01,2022,3,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,87,3.0,0.0,0,0.0,2022-09-01,0
RS,CHARQUEADAS,2022-04-01,2022,4,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,88,3.0,0.0,0,0.0,2022-10-01,0
RS,CHARQUEADAS,2022-05-01,2022,5,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,89,3.0,2.0,1,4.795588058985733,2022-11-01,0
RS,CHARQUEADAS,2022-06-01,2022,6,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,90,3.0,2.0,1,4.795588058985733,2022-12-01,0
RS,CHARQUEADAS,2022-07-01,2022,7,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,91,3.0,2.0,1,4.795588058985733,2023-01-01,0
RS,CHARQUEADAS,2022-08-01,2022,8,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,92,3.0,3.0,2,7.1933820884786,2023-02-01,0
RS,CHARQUEADAS,2022-09-01,2022,9,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,93,2.0,3.0,2,7.1933820884786,2023-03-01,0
RS,CHARQUEADAS,2022-10-01,2022,10,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,94,2.0,3.0,2,7.1933820884786,2023-04-01,0
RS,CHARQUEADAS,2022-11-01,2022,11,2,2,0,0,0,0,CHARQUEADAS,2021,4305355,41705,95,2.0,1.0,1,2.3977940294928666,2023-05-01,0
RS,CHARQUEADAS,2022-12-01,2022,12,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,96,2.0,2.0,2,4.795588058985733,2023-06-01,0
RS,CHARQUEADAS,2023-01-01,2023,1,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,97,2.0,3.0,3,7.1933820884786,2023-07-01,0
RS,CHARQUEADAS,2023-02-01,2023,2,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,98,2.0,2.0,2,4.795588058985733,2023-08-01,0
RS,CHARQUEADAS,2023-03-01,2023,3,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,99,2.0,3.0,3,7.1933820884786,2023-09-01,0
RS,CHARQUEADAS,2023-04-01,2023,4,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,100,2.0,3.0,3,7.1933820884786,2023-10-01,0
RS,CHARQUEADAS,2023-05-01,2023,5,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,101,2.0,3.0,3,7.1933820884786,2023-11-01,0
RS,CHARQUEADAS,2023-06-01,2023,6,1,1,0,0,0,0,CHARQUEADAS,2021,4305355,41705,102,2.0,2.0,2,4.795588058985733,2023-12-01,0
RS,CHARQUEADAS,2023-07-01,2023,7,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,103,2.0,1.0,1,2.3977940294928666,2024-01-01,0
RS,CHARQUEADAS,2023-08-01,2023,8,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,104,2.0,2.0,2,4.795588058985733,2024-02-01,0
RS,CHARQUEADAS,2023-09-01,2023,9,1,1,0,0,0,0,CHARQUEADAS,2021,4305355,41705,105,2.0,1.0,1,2.3977940294928666,2024-03-01,0
RS,CHARQUEADAS,2023-10-01,2023,10,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,106,2.0,1.0,1,2.3977940294928666,2024-04-01,0
RS,CHARQUEADAS,2023-11-01,2023,11,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,107,1.0,4.0,2,9.591176117971466,2024-05-01,0
RS,CHARQUEADAS,2023-12-01,2023,12,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,108,1.0,4.0,2,9.591176117971466,2024-06-01,0
RS,CHARQUEADAS,2024-01-01,2024,1,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,109,1.0,4.0,2,9.591176117971466,2024-07-01,0
RS,CHARQUEADAS,2024-02-01,2024,2,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,110,1.0,3.0,1,7.1933820884786,2024-08-01,0
RS,CHARQUEADAS,2024-03-01,2024,3,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,111,1.0,5.0,2,11.988970147464332,2024-09-01,0
RS,CHARQUEADAS,2024-04-01,2024,4,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,112,1.0,7.0,3,16.784558206450065,2024-10-01,0
RS,CHARQUEADAS,2024-05-01,2024,5,3,0,0,3,0,0,CHARQUEADAS,2021,4305355,41705,113,3.0,4.0,2,9.591176117971466,2024-11-01,0
RS,CHARQUEADAS,2024-06-01,2024,6,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,114,3.0,5.0,3,11.988970147464332,2024-12-01,0
RS,CHARQUEADAS,2024-07-01,2024,7,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,115,3.0,8.0,4,19.182352235942933,2025-01-01,0
RS,CHARQUEADAS,2024-08-01,2024,8,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,116,3.0,8.0,4,19.182352235942933,2025-02-01,0
RS,CHARQUEADAS,2024-09-01,2024,9,2,0,0,2,0,0,CHARQUEADAS,2021,4305355,41705,117,3.0,6.0,3,14.3867641769572,2025-03-01,0
RS,CHARQUEADAS,2024-10-01,2024,10,2,2,0,0,0,0,CHARQUEADAS,2021,4305355,41705,118,3.0,4.0,2,9.591176117971466,2025-04-01,0
RS,CHARQUEADAS,2024-11-01,2024,11,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,119,3.0,5.0,3,11.988970147464332,2025-05-01,0
RS,CHARQUEADAS,2024-12-01,2024,12,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,120,3.0,6.0,3,14.3867641769572,2025-06-01,0
RS,CHARQUEADAS,2025-01-01,2025,1,3,1,0,2,0,0,CHARQUEADAS,2021,4305355,41705,121,3.0,5.0,3,11.988970147464332,2025-07-01,0
RS,CHARQUEADAS,2025-02-01,2025,2,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,122,3.0,5.0,3,11.988970147464332,2025-08-01,0
RS,CHARQUEADAS,2025-03-01,2025,3,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,123,3.0,5.0,3,11.988970147464332,2025-09-01,0
RS,CHARQUEADAS,2025-04-01,2025,4,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,124,3.0,6.0,4,14.3867641769572,2025-10-01,0
RS,CHARQUEADAS,2025-05-01,2025,5,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,125,3.0,6.0,4,14.3867641769572,2025-11-01,0
RS,CHARQUEADAS,2025-06-01,2025,6,2,0,0,2,0,0,CHARQUEADAS,2021,4305355,41705,126,3.0,4.0,3,9.591176117971466,2025-12-01,0
RS,CHARQUEADAS,2025-07-01,2025,7,2,1,0,1,0,0,CHARQUEADAS,2021,4305355,41705,127,3.0,,2,,2026-01-01,
RS,CHARQUEADAS,2025-08-01,2025,8,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,128,3.0,,2,,2026-02-01,
RS,CHARQUEADAS,2025-09-01,2025,9,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,129,3.0,,2,,2026-03-01,
RS,CHARQUEADAS,2025-10-01,2025,10,1,0,0,0,0,1,CHARQUEADAS,2021,4305355,41705,130,3.0,,1,,2026-04-01,
RS,CHARQUEADAS,2025-11-01,2025,11,1,0,0,1,0,0,CHARQUEADAS,2021,4305355,41705,131,3.0,,0,,2026-05-01,
RS,CHARQUEADAS,2025-12-01,2025,12,0,0,0,0,0,0,CHARQUEADAS,2021,4305355,41705,132,3.0,,0,,2026-06-01,
RS,CHARRUA,2015-01-01,2015,1,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,1,,0.0,0,0.0,2015-07-01,
RS,CHARRUA,2015-02-01,2015,2,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,2,,0.0,0,0.0,2015-08-01,
RS,CHARRUA,2015-03-01,2015,3,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,3,,0.0,0,0.0,2015-09-01,
RS,CHARRUA,2015-04-01,2015,4,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,4,,0.0,0,0.0,2015-10-01,
RS,CHARRUA,2015-05-01,2015,5,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,5,,0.0,0,0.0,2015-11-01,
RS,CHARRUA,2015-06-01,2015,6,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,6,,0.0,0,0.0,2015-12-01,
RS,CHARRUA,2015-07-01,2015,7,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,7,,0.0,0,0.0,2016-01-01,
RS,CHARRUA,2015-08-01,2015,8,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,8,,0.0,0,0.0,2016-02-01,
RS,CHARRUA,2015-09-01,2015,9,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,9,,0.0,0,0.0,2016-03-01,
RS,CHARRUA,2015-10-01,2015,10,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,10,,0.0,0,0.0,2016-04-01,
RS,CHARRUA,2015-11-01,2015,11,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,11,,0.0,0,0.0,2016-05-01,
RS,CHARRUA,2015-12-01,2015,12,0,0,0,0,0,0,CHARRUA,2014,4305371,3518,12,0.0,0.0,0,0.0,2016-06-01,0
RS,CHARRUA,2016-01-01,2016,1,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,13,0.0,0.0,0,0.0,2016-07-01,0
RS,CHARRUA,2016-02-01,2016,2,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,14,0.0,0.0,0,0.0,2016-08-01,0
RS,CHARRUA,2016-03-01,2016,3,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,15,0.0,0.0,0,0.0,2016-09-01,0
RS,CHARRUA,2016-04-01,2016,4,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,16,0.0,1.0,1,28.530670470756064,2016-10-01,0
RS,CHARRUA,2016-05-01,2016,5,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,17,0.0,1.0,1,28.530670470756064,2016-11-01,0
RS,CHARRUA,2016-06-01,2016,6,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,18,0.0,1.0,1,28.530670470756064,2016-12-01,0
RS,CHARRUA,2016-07-01,2016,7,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,19,0.0,1.0,1,28.530670470756064,2017-01-01,0
RS,CHARRUA,2016-08-01,2016,8,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,20,0.0,1.0,1,28.530670470756064,2017-02-01,0
RS,CHARRUA,2016-09-01,2016,9,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,21,0.0,1.0,1,28.530670470756064,2017-03-01,0
RS,CHARRUA,2016-10-01,2016,10,1,0,0,1,0,0,CHARRUA,2015,4305371,3505,22,1.0,0.0,0,0.0,2017-04-01,0
RS,CHARRUA,2016-11-01,2016,11,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,23,1.0,0.0,0,0.0,2017-05-01,0
RS,CHARRUA,2016-12-01,2016,12,0,0,0,0,0,0,CHARRUA,2015,4305371,3505,24,1.0,0.0,0,0.0,2017-06-01,0
RS,CHARRUA,2017-01-01,2017,1,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,25,1.0,0.0,0,0.0,2017-07-01,0
RS,CHARRUA,2017-02-01,2017,2,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,26,1.0,1.0,1,28.6286859433152,2017-08-01,0
RS,CHARRUA,2017-03-01,2017,3,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,27,1.0,1.0,1,28.6286859433152,2017-09-01,0
RS,CHARRUA,2017-04-01,2017,4,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,28,1.0,1.0,1,28.6286859433152,2017-10-01,0
RS,CHARRUA,2017-05-01,2017,5,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,29,1.0,1.0,1,28.6286859433152,2017-11-01,0
RS,CHARRUA,2017-06-01,2017,6,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,30,1.0,1.0,1,28.6286859433152,2017-12-01,0
RS,CHARRUA,2017-07-01,2017,7,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,31,1.0,1.0,1,28.6286859433152,2018-01-01,0
RS,CHARRUA,2017-08-01,2017,8,1,0,0,1,0,0,CHARRUA,2016,4305371,3493,32,1.0,0.0,0,0.0,2018-02-01,0
RS,CHARRUA,2017-09-01,2017,9,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,33,1.0,0.0,0,0.0,2018-03-01,0
RS,CHARRUA,2017-10-01,2017,10,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,34,1.0,0.0,0,0.0,2018-04-01,0
RS,CHARRUA,2017-11-01,2017,11,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,35,1.0,0.0,0,0.0,2018-05-01,0
RS,CHARRUA,2017-12-01,2017,12,0,0,0,0,0,0,CHARRUA,2016,4305371,3493,36,1.0,0.0,0,0.0,2018-06-01,0
RS,CHARRUA,2018-01-01,2018,1,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,37,1.0,0.0,0,0.0,2018-07-01,0
RS,CHARRUA,2018-02-01,2018,2,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,38,1.0,0.0,0,0.0,2018-08-01,0
RS,CHARRUA,2018-03-01,2018,3,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,39,1.0,0.0,0,0.0,2018-09-01,0
RS,CHARRUA,2018-04-01,2018,4,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,40,1.0,0.0,0,0.0,2018-10-01,0
RS,CHARRUA,2018-05-01,2018,5,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,41,1.0,0.0,0,0.0,2018-11-01,0
RS,CHARRUA,2018-06-01,2018,6,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,42,1.0,0.0,0,0.0,2018-12-01,0
RS,CHARRUA,2018-07-01,2018,7,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,43,1.0,0.0,0,0.0,2019-01-01,0
RS,CHARRUA,2018-08-01,2018,8,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,44,0.0,0.0,0,0.0,2019-02-01,0
RS,CHARRUA,2018-09-01,2018,9,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,45,0.0,0.0,0,0.0,2019-03-01,0
RS,CHARRUA,2018-10-01,2018,10,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,46,0.0,0.0,0,0.0,2019-04-01,0
RS,CHARRUA,2018-11-01,2018,11,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,47,0.0,0.0,0,0.0,2019-05-01,0
RS,CHARRUA,2018-12-01,2018,12,0,0,0,0,0,0,CHARRUA,2017,4305371,3482,48,0.0,0.0,0,0.0,2019-06-01,0
RS,CHARRUA,2019-01-01,2019,1,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,49,0.0,0.0,0,0.0,2019-07-01,0
RS,CHARRUA,2019-02-01,2019,2,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,50,0.0,0.0,0,0.0,2019-08-01,0
RS,CHARRUA,2019-03-01,2019,3,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,51,0.0,0.0,0,0.0,2019-09-01,0
RS,CHARRUA,2019-04-01,2019,4,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,52,0.0,0.0,0,0.0,2019-10-01,0
RS,CHARRUA,2019-05-01,2019,5,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,53,0.0,0.0,0,0.0,2019-11-01,0
RS,CHARRUA,2019-06-01,2019,6,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,54,0.0,0.0,0,0.0,2019-12-01,0
RS,CHARRUA,2019-07-01,2019,7,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,55,0.0,0.0,0,0.0,2020-01-01,0
RS,CHARRUA,2019-08-01,2019,8,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,56,0.0,0.0,0,0.0,2020-02-01,0
RS,CHARRUA,2019-09-01,2019,9,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,57,0.0,0.0,0,0.0,2020-03-01,0
RS,CHARRUA,2019-10-01,2019,10,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,58,0.0,0.0,0,0.0,2020-04-01,0
RS,CHARRUA,2019-11-01,2019,11,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,59,0.0,0.0,0,0.0,2020-05-01,0
RS,CHARRUA,2019-12-01,2019,12,0,0,0,0,0,0,CHARRUA,2018,4305371,3306,60,0.0,0.0,0,0.0,2020-06-01,0
RS,CHARRUA,2020-01-01,2020,1,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,61,0.0,0.0,0,0.0,2020-07-01,0
RS,CHARRUA,2020-02-01,2020,2,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,62,0.0,0.0,0,0.0,2020-08-01,0
RS,CHARRUA,2020-03-01,2020,3,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,63,0.0,0.0,0,0.0,2020-09-01,0
RS,CHARRUA,2020-04-01,2020,4,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,64,0.0,0.0,0,0.0,2020-10-01,0
RS,CHARRUA,2020-05-01,2020,5,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,65,0.0,0.0,0,0.0,2020-11-01,0
RS,CHARRUA,2020-06-01,2020,6,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,66,0.0,0.0,0,0.0,2020-12-01,0
RS,CHARRUA,2020-07-01,2020,7,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,67,0.0,0.0,0,0.0,2021-01-01,0
RS,CHARRUA,2020-08-01,2020,8,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,68,0.0,0.0,0,0.0,2021-02-01,0
RS,CHARRUA,2020-09-01,2020,9,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,69,0.0,0.0,0,0.0,2021-03-01,0
RS,CHARRUA,2020-10-01,2020,10,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,70,0.0,0.0,0,0.0,2021-04-01,0
RS,CHARRUA,2020-11-01,2020,11,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,71,0.0,0.0,0,0.0,2021-05-01,0
RS,CHARRUA,2020-12-01,2020,12,0,0,0,0,0,0,CHARRUA,2019,4305371,3279,72,0.0,2.0,1,60.99420555047271,2021-06-01,0
RS,CHARRUA,2021-01-01,2021,1,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,73,0.0,2.0,1,61.50061500615006,2021-07-01,0
RS,CHARRUA,2021-02-01,2021,2,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,74,0.0,2.0,1,61.50061500615006,2021-08-01,0
RS,CHARRUA,2021-03-01,2021,3,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,75,0.0,2.0,1,61.50061500615006,2021-09-01,0
RS,CHARRUA,2021-04-01,2021,4,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,76,0.0,2.0,1,61.50061500615006,2021-10-01,0
RS,CHARRUA,2021-05-01,2021,5,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,77,0.0,2.0,1,61.50061500615006,2021-11-01,0
RS,CHARRUA,2021-06-01,2021,6,2,0,0,2,0,0,CHARRUA,2020,4305371,3252,78,2.0,0.0,0,0.0,2021-12-01,0
RS,CHARRUA,2021-07-01,2021,7,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,79,2.0,0.0,0,0.0,2022-01-01,0
RS,CHARRUA,2021-08-01,2021,8,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,80,2.0,0.0,0,0.0,2022-02-01,0
RS,CHARRUA,2021-09-01,2021,9,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,81,2.0,0.0,0,0.0,2022-03-01,0
RS,CHARRUA,2021-10-01,2021,10,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,82,2.0,0.0,0,0.0,2022-04-01,0
RS,CHARRUA,2021-11-01,2021,11,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,83,2.0,0.0,0,0.0,2022-05-01,0
RS,CHARRUA,2021-12-01,2021,12,0,0,0,0,0,0,CHARRUA,2020,4305371,3252,84,2.0,0.0,0,0.0,2022-06-01,0
RS,CHARRUA,2022-01-01,2022,1,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,85,2.0,0.0,0,0.0,2022-07-01,0
RS,CHARRUA,2022-02-01,2022,2,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,86,2.0,0.0,0,0.0,2022-08-01,0
RS,CHARRUA,2022-03-01,2022,3,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,87,2.0,0.0,0,0.0,2022-09-01,0
RS,CHARRUA,2022-04-01,2022,4,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,88,2.0,0.0,0,0.0,2022-10-01,0
RS,CHARRUA,2022-05-01,2022,5,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,89,2.0,2.0,1,61.95786864931846,2022-11-01,0
RS,CHARRUA,2022-06-01,2022,6,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,90,0.0,3.0,2,92.93680297397769,2022-12-01,1
RS,CHARRUA,2022-07-01,2022,7,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,91,0.0,3.0,2,92.93680297397769,2023-01-01,1
RS,CHARRUA,2022-08-01,2022,8,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,92,0.0,3.0,2,92.93680297397769,2023-02-01,1
RS,CHARRUA,2022-09-01,2022,9,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,93,0.0,3.0,2,92.93680297397769,2023-03-01,1
RS,CHARRUA,2022-10-01,2022,10,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,94,0.0,3.0,2,92.93680297397769,2023-04-01,1
RS,CHARRUA,2022-11-01,2022,11,2,0,0,2,0,0,CHARRUA,2021,4305371,3228,95,2.0,1.0,1,30.97893432465923,2023-05-01,0
RS,CHARRUA,2022-12-01,2022,12,1,0,0,1,0,0,CHARRUA,2021,4305371,3228,96,2.0,0.0,0,0.0,2023-06-01,0
RS,CHARRUA,2023-01-01,2023,1,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,97,2.0,0.0,0,0.0,2023-07-01,0
RS,CHARRUA,2023-02-01,2023,2,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,98,2.0,0.0,0,0.0,2023-08-01,0
RS,CHARRUA,2023-03-01,2023,3,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,99,2.0,0.0,0,0.0,2023-09-01,0
RS,CHARRUA,2023-04-01,2023,4,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,100,2.0,0.0,0,0.0,2023-10-01,0
RS,CHARRUA,2023-05-01,2023,5,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,101,2.0,0.0,0,0.0,2023-11-01,0
RS,CHARRUA,2023-06-01,2023,6,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,102,2.0,0.0,0,0.0,2023-12-01,0
RS,CHARRUA,2023-07-01,2023,7,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,103,2.0,0.0,0,0.0,2024-01-01,0
RS,CHARRUA,2023-08-01,2023,8,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,104,2.0,0.0,0,0.0,2024-02-01,0
RS,CHARRUA,2023-09-01,2023,9,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,105,2.0,1.0,1,30.97893432465923,2024-03-01,0
RS,CHARRUA,2023-10-01,2023,10,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,106,2.0,1.0,1,30.97893432465923,2024-04-01,0
RS,CHARRUA,2023-11-01,2023,11,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,107,1.0,1.0,1,30.97893432465923,2024-05-01,0
RS,CHARRUA,2023-12-01,2023,12,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,108,0.0,1.0,1,30.97893432465923,2024-06-01,0
RS,CHARRUA,2024-01-01,2024,1,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,109,0.0,1.0,1,30.97893432465923,2024-07-01,0
RS,CHARRUA,2024-02-01,2024,2,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,110,0.0,1.0,1,30.97893432465923,2024-08-01,0
RS,CHARRUA,2024-03-01,2024,3,1,0,0,1,0,0,CHARRUA,2021,4305371,3228,111,1.0,0.0,0,0.0,2024-09-01,0
RS,CHARRUA,2024-04-01,2024,4,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,112,1.0,0.0,0,0.0,2024-10-01,0
RS,CHARRUA,2024-05-01,2024,5,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,113,1.0,0.0,0,0.0,2024-11-01,0
RS,CHARRUA,2024-06-01,2024,6,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,114,1.0,1.0,1,30.97893432465923,2024-12-01,0
RS,CHARRUA,2024-07-01,2024,7,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,115,1.0,1.0,1,30.97893432465923,2025-01-01,0
RS,CHARRUA,2024-08-01,2024,8,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,116,1.0,2.0,2,61.95786864931846,2025-02-01,1
RS,CHARRUA,2024-09-01,2024,9,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,117,1.0,2.0,2,61.95786864931846,2025-03-01,1
RS,CHARRUA,2024-10-01,2024,10,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,118,1.0,2.0,2,61.95786864931846,2025-04-01,1
RS,CHARRUA,2024-11-01,2024,11,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,119,1.0,2.0,2,61.95786864931846,2025-05-01,1
RS,CHARRUA,2024-12-01,2024,12,1,0,0,0,1,0,CHARRUA,2021,4305371,3228,120,1.0,1.0,1,30.97893432465923,2025-06-01,0
RS,CHARRUA,2025-01-01,2025,1,0,0,0,0,0,0,CHARRUA,2021,4305371,3228,121,1.0,1.0,1,30.97893432465923,2025-07-01,0
